is_correct,sum_list
True,-1307;2835;-6125;-1450;346;-179;-2452;-922;-2467;-2373;10737;-2149;879;125;-720;-252
True,813;1418;1680;-3288;-3865;3507;-224;-57;3247;360;10996;76;863;-5839;-6216;241
True,319;2809;2691;-1689;-140;-4909;-4918;-338;-1563;-343;588;-222;-1661;1911;-4035;13413
True,656;14332;2245;-1215;-4528;-2894;825;-1707;-4169;3874;-2309;-2247;1479;3311;-3574;-4926
True,1197;467;-6698;-633;-4124;1411;1110;32;11382;379;43;-627;-725;-635;1136;-1475
True,10909;-2692;5397;-2777;-3442;-1578;3506;-2586;-1325;-6546;-200;-315;-620;5562;-1968;-1176
True,-241;930;-1080;981;2130;1857;-4789;-4224;-3192;-3638;1556;555;13144;-2604;-1727;3248
True,1374;-3673;-1838;-2913;15257;-68;1176;-1478;-5143;-3102;614;-502;-3830;-2297;3773;860
True,-1397;-3266;-1315;12565;-136;-262;540;-691;-3961;-1410;-4321;-53;1027;-1607;258;2484
True,-709;857;15126;-4342;-2447;108;2933;81;-1344;784;-891;-3252;2830;-945;-848;-7688
True,-1174;1426;2794;-3275;-394;-1713;-6811;15685;3932;3146;-1109;-3142;4654;-3943;-373;-6040
True,1266;15788;1225;-1847;-18;-2616;-4599;3367;639;-2697;388;-3771;-511;-6224;157;169
True,1345;10838;1019;1926;-5458;1183;-1716;1647;43;-573;-2071;-2701;793;-6239;2643;-4083
True,-7181;-4285;13403;-2021;-1809;-4056;2134;-872;1851;257;-734;1060;-1129;2938;1455;-1056
True,599;-1370;-1850;2272;-594;-4155;-3796;-2878;-2304;-780;18292;-4798;1089;3039;-276;-2983
True,-2395;4137;2250;-6973;965;-2625;1524;-2334;-360;-3403;1340;3981;-6082;15675;-3351;224
True,840;2819;-3170;-1865;-1005;-1176;-2035;437;-1683;-2842;11147;-1745;2040;-337;-1767;-1346
True,-2908;-832;-51;-1456;-3648;4296;-2803;1936;57;-600;14593;929;746;-2901;-4458;-1437
True,883;1500;-850;-1547;319;-3958;-3345;-1982;-1467;-690;2218;-2118;-1788;1502;-4549;16254
True,1176;14705;818;-452;-4623;-3617;1382;-832;-6708;4634;-3730;-1530;1954;1163;-742;-4437
True,86;2599;-6674;-893;-3965;2530;1632;-672;8941;-61;912;-419;-1433;-1060;116;-1953
True,13554;645;3495;-585;-2178;-2387;2074;-3303;-1656;-5636;-2203;-118;-3113;1034;404;-433
True,2002;-498;-1613;1806;1134;1650;-3999;-6304;-2995;-4063;1699;174;16218;-2140;-1964;2399
True,908;-2191;-2139;-2953;15734;-761;596;-2584;-5376;-3801;2339;249;-3109;-2959;4810;2647
True,-1541;-1291;-1217;9566;1802;-362;598;432;-2585;-2534;-3778;433;-1123;-900;884;2762
False,8868;-4286;-1510;1666;1688;-3204;286;-5468;-50;-4421;-338;-1474;-922;-773;2035;1359
True,-2278;2337;3757;-3859;381;-1544;-4970;15098;2283;2314;-1508;-1902;2862;-2510;-122;-6578
True,-13;16224;2479;-3718;162;-4101;-3947;5651;-275;-3033;98;-1712;-851;-5379;-388;-1067
True,485;11299;-816;2716;-3441;2147;-2815;668;-1241;-408;-1457;-3396;1022;-3678;4936;-4005
True,-4432;-5988;12292;187;-5295;-4318;2595;-1774;-484;3202;-1903;4392;-1052;3852;1690;-2016
True,2465;16;-4335;2001;-851;-1542;-4627;-1522;-2646;-3173;16302;-2822;1361;2720;-352;-2541
True,-1198;3561;1784;-7351;85;-2109;1582;-1102;0;-1790;1064;2948;-6486;16394;-3229;-1084
True,174;1445;-6997;-2420;1192;-1931;-1803;-976;-1790;-1595;10743;-1666;1300;476;993;-823
True,-1804;437;1673;-1280;612;1542;-4902;-440;481;-1161;11888;716;-1256;-2028;-2097;-1057
True,854;2712;-231;-3382;389;-4864;-3882;-3083;-850;-397;1285;-1304;-3356;1790;-1258;16455
True,2017;15240;1151;-413;-6068;-3761;1354;-1940;-3470;3585;-4510;-2077;3477;963;-2746;-4780
True,2390;2396;-5694;-837;-4598;2493;976;-747;10703;-1752;-802;-2281;-1994;-853;1621;-1056
True,10283;-2213;5636;2521;-1705;-35;1607;472;-295;-4065;-2854;-1975;-5575;1191;-1313;-904
True,1274;-671;-226;1408;1526;2461;-4809;-4710;-3637;-4160;2290;-492;15362;-2383;-728;2298
True,2418;-1328;-1346;-2189;15603;-125;222;-2063;-5846;-2851;-110;-282;-3826;-3528;5910;1938
True,-715;781;2724;11820;-154;-843;2016;2799;-4006;-366;-5732;-434;-212;313;2286;888
True,-3844;1883;12945;-2821;-916;-517;508;-3006;-745;-1322;329;-590;1591;-5266;-585;-5858
True,-988;119;4283;-925;-979;-4289;-5044;16252;3400;1094;-412;-3030;5215;-3874;-333;-5453
True,-415;15947;1989;-4071;2305;-3826;-5540;2820;-697;-1635;711;-5484;132;-4202;-146;-438
True,1697;10702;486;-38;-4620;717;-1401;456;-236;-451;-3950;-3450;2663;-3931;3359;-1923
True,-6133;-3985;15217;-1161;-446;-2781;853;1363;1186;-2254;2741;2998;-2554;2156;-632;-2193
True,2336;2377;-1936;1657;265;-4591;-5417;-5483;-3397;-1953;17839;-1976;1271;-587;541;-3853
True,-1459;2140;1474;-4961;-1207;-3019;1914;-2165;-548;-2306;2082;1680;-4246;14229;-1584;-672
True,-1320;2061;-6150;-1947;1104;-1766;-569;-1095;-3465;-2010;10405;-2608;983;1587;-275;155
True,-3998;-2306;-1602;-847;-1946;2713;-3766;98;3406;-659;14851;2083;3595;-3874;-2480;-338
True,-1081;3220;-89;-2701;5245;-2931;-4644;-2132;14;-560;-1143;-2499;-4043;2708;-3667;16714
True,1525;14212;1956;-299;-5572;-2104;797;-2808;-5507;4286;-2869;-2245;3974;857;-1405;-5258
True,1089;320;-5242;-1549;-5415;1576;556;70;11299;42;604;-1249;-928;-1144;1255;-2022
True,14076;-474;5207;-3151;-4469;1181;1755;-1734;-3410;-4289;-2187;534;-3936;2310;-2388;-608
True,801;-2499;-2085;2673;1142;1071;-6538;-6630;-1962;-6216;-794;2941;15241;3380;-1617;4657
True,1438;-2467;-945;-3357;14442;-229;1615;-3335;-2538;-4397;914;218;-2116;-2383;3844;-709
True,-615;-3693;365;11772;437;2;984;1561;-4546;-1552;-4487;-520;656;-2675;2672;2257
True,-1759;1701;16829;-2114;-984;-58;2854;-873;-1841;-267;512;-5197;3971;-2608;-2061;-8725
False,1891;3034;371;-518;-1858;-1998;-8686;10;1703;-877;-621;280;-3379;1519;17105;-4826
True,-386;15761;2215;-3209;3913;-2315;-6129;4400;605;-1961;-906;-2528;-1702;-5613;-1144;-656
False,-638;-1364;355;-1210;-2243;325;-2356;13418;-1734;-1690;60;-2216;-1277;-2516;1712;-1276
False,1864;-726;-1088;2856;-1370;-1754;-1662;-2453;-929;1378;13051;-2401;-2431;-97;-2453;-259
True,597;-1514;-1160;2577;271;-4581;9227;-3016;-4530;-1675;13640;-2512;-1407;2071;-1940;-4757
False,-1537;953;-1352;2554;-309;-1244;-7359;4251;3286;-2497;-8010;-2285;-4194;679;15447;2603
True,665;2331;-3980;-3165;1210;-1315;-2391;-902;-2431;1038;9923;-2340;2034;1209;-1551;-1782
True,-1449;902;-74;-6397;-593;4330;-2308;-483;281;638;14529;1174;1471;-1582;-8141;-603
False,-771;-3081;-2110;-2739;4339;12357;2097;834;-1750;-3646;3218;-3057;-922;-1335;-3485;-1556
True,1186;15915;2151;-1224;-4744;-3936;2215;-3090;-5883;4448;-2907;-2180;2114;1657;-2504;-2658
False,-2633;-994;-1398;-2455;4413;-4813;2077;-1621;-1366;16415;-976;-1948;-3580;3105;2610;-3637
False,740;-2157;-6714;725;-3611;14617;432;2894;-536;-912;-2159;4180;-4578;-2587;-1082;-816
False,-2578;957;3994;-2388;510;644;-6832;2414;-1910;-4949;-892;-2098;-3182;-5312;14237;4686
True,245;-1171;-1550;-2449;15443;-518;1511;-2809;-3585;-3599;862;-1927;-1535;-4095;5320;1381
False,648;-2129;391;1864;-2346;509;1539;-1336;-253;1209;15802;-3281;-5379;-499;1018;-714
True,-764;1844;15703;-3004;-1941;-1986;1948;-5525;1751;-1251;-672;-1623;3120;-1816;-846;-6455
True,-1603;375;4655;-4809;874;388;-4094;14755;3016;938;-1780;-1505;3713;-2851;-396;-5926
True,1491;14935;1992;-2867;810;-3261;-5821;4159;-663;-2834;658;-4967;-2177;-4871;-283;-385
False,-5076;-3110;-3308;-4440;-300;20266;184;-2348;2510;-2464;2157;490;1587;1216;-114;1246
True,-6614;-5869;12881;135;-1131;-1943;1465;-390;1888;-613;-1592;2940;-3346;852;1599;-480
True,1926;-314;-648;1563;185;-4370;-4404;-3081;-2554;-2304;16251;-4181;865;2140;-762;-2178
True,-2173;3561;2732;-6195;315;-2422;618;-3540;101;-3849;-630;4018;-4350;15130;-4059;171
False,3453;-1693;1086;-3777;-6159;1039;12059;-61;-1705;547;-58;1999;-579;-2780;-4827;-894
True,-2991;-563;552;-3916;-416;-53;-2388;2796;2775;1289;13397;-845;216;-776;-6935;1132
True,-23;3046;-120;-1869;143;-3812;-5101;-1795;-727;175;2128;644;-2976;862;-4741;13433
True,2037;15627;838;-1572;-5047;-2250;2360;-1486;-5849;4235;-2166;-2025;1973;1801;-2390;-4833
True,-431;-491;-6738;-2038;-5197;-307;-67;-1574;13145;1;-1454;6287;-1184;-2559;1292;-642
True,14481;420;4358;-906;-427;-712;-376;-4241;-274;-7448;-1915;-259;-6350;2125;-1110;1746
False,-140;-32;-1889;12135;4140;-267;-2261;-2272;462;-258;1671;-3843;-1196;2267;-2379;-1476
True,1994;141;-1669;-3368;16214;-2411;1520;-2735;-3053;-3010;1199;-2680;-2532;-2274;3948;763
True,-1240;-2546;-1418;11795;8861;-586;-933;1522;-5805;-2428;-5062;-1551;-223;-3085;1981;202
True,-3184;-107;12350;-3669;-651;-781;1614;99;-1700;-720;279;941;2130;-1457;-2108;-4669
True,-2572;1314;2155;-1345;347;-1348;-7934;17107;4301;3198;-287;-3823;3037;-4017;154;-7665
True,931;15065;1205;-3331;474;-2869;-2284;5025;321;-4021;1135;-3881;-873;-4997;625;-1116
True,2387;10258;-602;1111;-3429;1982;-1780;1884;1270;433;-2292;-2571;-595;-6482;3369;-2896
True,-5682;-3126;12766;-1885;-1788;-606;1528;-852;2431;-39;-1015;-551;-1135;967;62;-277
True,2854;-802;-4367;2085;600;-3964;-4176;-4939;-2400;-3442;19561;-3803;2423;2898;-487;-1273
True,-573;3450;2508;-8222;-946;-1923;2242;-2783;153;-2882;1306;3453;-5287;14720;-4269;101
True,-2087;3152;-4870;-1107;548;286;-2069;-735;-1926;-1370;11085;-2774;1958;369;909;-1393
True,556;-466;-179;-1905;-2061;-670;-2024;-1916;56;1471;11552;3632;568;-1522;-5133;1451
True,2331;1600;2058;-2114;210;-4911;-3743;-587;-1536;-171;1766;-1794;-1623;2026;-4777;16749
True,2622;14454;887;-901;-6180;-4120;1604;-59;-4957;3316;-3405;59;2628;1216;-1982;-3759
True,1201;1223;-6848;-1871;-4156;1383;1665;-940;11833;1043;458;362;-1385;-1777;2229;-439
True,12475;-1478;4778;909;-4166;-2579;-7;-2788;1005;-5197;-702;-2510;-3119;-267;-2487;1930
True,2552;-748;-289;2267;3062;3621;-4832;-5638;-3632;-4921;2266;-889;17525;-5314;-1515;2077
True,1777;-2143;-1339;-5037;15429;-464;1491;-561;-2646;-3295;1276;-2290;-1305;-3330;5309;2382
True,-1083;-3567;-1920;11662;995;87;649;1410;-3933;-437;-4911;-289;-1135;-421;2288;249
True,-5014;-2213;13310;-2569;-282;599;1899;-1001;844;111;-87;1501;5560;1053;1207;-5437
True,-1830;1494;1218;-3703;1816;3394;-2970;13395;3326;2029;-669;-1571;941;-3692;-718;-8231
False,5000;2371;-8874;15006;-4814;4773;-4294;5650;81;-3453;1799;-2509;123;926;-2277;-10544
True,1693;12717;-3133;-1000;-8549;-586;-15;5407;-2913;-4309;-8778;-9712;3723;-2381;-2073;916
False,-2613;1641;-1928;-2721;12188;-1528;349;-4864;3114;-2153;-2470;-1711;-3574;1599;-1239;-1758
True,-2434;-1528;-1790;3312;-1889;-2180;-5351;-2710;1856;-3559;13716;-2542;1279;2138;308;1523
True,-4877;2089;-31;-9179;1276;2008;4136;-4945;-1863;-4333;4238;3347;-9332;20347;-5548;4162
False,11340;589;14616;3863;-1609;-2319;-4256;-294;-1322;-850;-2499;-3899;-4788;1447;-2179;-4288
True,393;2069;-253;-2695;-176;1410;-3367;-464;-658;-1397;15095;2459;-657;-5088;-4895;-2938
False,5010;850;-2364;1858;4193;10435;-4216;16647;-1877;-6504;-5941;411;-3390;-2864;-7010;-3548
True,-1842;19507;-888;3450;-8472;-7666;2738;-4200;965;7530;-1202;-2669;-1751;-1972;-6144;-9435
False,257;-4098;-2658;2592;5745;-6206;13178;396;-2467;-2633;-1810;120;2148;-6240;-4531;-2360
False,2218;-186;-1550;-4020;-2248;-2615;1188;-1416;9404;14461;-7153;-1827;1258;-1794;-6813;2430
False,368;437;3849;67;-547;-2012;1972;-185;2542;-2512;994;-2578;-4218;-5369;14730;668
False,14369;1531;3028;-4173;-5705;-8198;6558;-7373;5151;-8005;12974;1296;402;-6722;1131;-4878
False,-4062;-2940;2849;-4943;15681;10563;-4134;-1652;1464;-6176;206;1444;-1769;-2661;-340;84
False,-2683;684;-3531;5128;-5563;430;-447;-1631;-274;17419;-4267;-1871;-450;-2903;-2803;3566
True,-3072;-575;1628;-2113;-960;-1940;-6423;11085;1331;3852;442;-175;2168;-1154;119;-7043
True,2948;15038;1839;-3562;2405;-1877;-3387;3979;-838;-3058;-969;-4964;-1631;-6464;756;-1378
False,452;-521;-7126;-1405;1043;-40;-2969;-1445;1496;4286;2011;13479;-7371;1249;-8468;-1646
False,323;-4077;2103;-289;1617;2205;1145;2685;-3142;-9420;1953;-2510;-842;-1330;-2959;13020
False,519;-3258;-4493;-3289;1478;-2517;-3084;19671;-797;-696;96;-4042;-168;2143;2737;1991
True,-2352;3712;1071;-7658;-186;-1891;1328;-671;420;-2153;-209;4792;-3946;15554;-5420;-441
False,13145;2193;-3145;-646;-1867;-2616;703;-2443;-4671;-2670;-2621;2097;-2814;-5248;533;1379
True,11637;-2836;501;-5419;-1478;1717;-2927;-108;-286;-398;16061;-206;508;-2600;-9615;-1767
False,959;1167;459;-1857;-1149;1638;869;-213;-2345;13342;-2897;-5777;133;-2157;-3282;1629
True,1613;15398;954;-1894;-5846;-2093;486;-3523;-5274;2434;-3914;-651;2992;757;-90;-4034
True,-1413;642;-6425;-160;-2092;2552;623;-1057;12776;1296;-91;-1779;-4126;-2418;-926;-270
False,387;-2124;910;3351;2016;1230;-4262;819;13339;-1533;-4314;-3389;919;698;-6897;-780
False,4522;-1276;-2270;-2544;1608;-1109;12435;-376;-3777;-1668;-2137;-1922;-2592;-1071;-1814;873
True,923;-2378;-3707;-2441;15844;-1075;1111;-3294;-4161;-4273;1927;-1390;-1483;-1058;5453;2466
False,2708;1585;-1637;1158;-5772;-2822;-139;16866;-1797;326;-1461;-2808;-6294;1580;-3147;882
True,1604;-190;12554;-2644;-225;63;-572;200;-1376;-1474;1476;991;-163;-2996;-2757;-6951
False,168;-3468;-2999;-1093;-1840;-202;-2131;655;2417;-326;14753;-1422;-297;-2035;-171;-702
True,1368;17691;414;-2529;1269;-2961;-4788;4323;-1022;461;595;-6189;-1887;-5955;-474;-380
False,-2598;-5242;-1853;-1123;-9994;-1856;503;2273;3072;-1102;608;2684;-3518;-17;19634;1734
True,-7524;-6164;10716;-1580;-1318;-2825;3219;229;2398;1922;-660;-448;-2952;2009;2749;-3056
True,96;126;446;3092;1563;-552;-2400;-3850;-2719;-3100;13940;-3694;-1024;-332;-1626;-3935
True,-563;4219;1829;-6716;-1524;-2939;1545;-2549;-913;-2400;-27;4309;-5259;17148;-2382;57
False,-5022;-5104;-1916;1492;851;-687;-268;-1354;15112;-440;-967;-1101;1454;-641;-1889;385
True,-2232;80;-783;-2374;53;2794;-1780;-96;-1950;-804;14325;2669;-898;-3113;-4409;-226
False,349;-1142;-3564;-1986;-415;-791;-2772;2710;978;-4221;-318;-4468;13290;2626;1348;194
True,488;16735;253;953;-6961;-4299;1940;1269;-4277;2111;-2738;-683;44;1441;-2747;-4942
False,-5481;12335;-541;-2630;2648;687;-2128;-5185;-664;-4638;3603;-839;1207;299;-3267;1712
True,13023;-1855;3669;1477;-1916;-1603;102;-1710;-204;-3589;325;-3177;-5271;3112;-1626;537
False,-969;15627;-3793;842;2133;-3852;1230;1216;-646;-4071;-3058;316;9;1164;198;-4268
True,2293;-801;-1089;-4364;16276;-2405;1486;-1749;-4982;-3122;3071;-2076;-4559;-2928;5153;1222
True,-3023;-3842;-1248;10331;8791;-248;-357;-408;-4115;-1603;-5016;-470;174;-1684;1533;110
True,-2122;-85;14273;-3761;-3232;-1646;3585;-2861;1469;111;-739;-249;1463;-1553;-2442;-5897
True,-1547;2244;1225;-1486;-1129;-592;-2830;12736;11495;3825;-2106;-3452;59;-3890;-2040;-7888
True,259;15115;1478;-2131;2072;-1604;-4967;4206;1234;-2243;924;-3563;-1158;-7031;-2278;-2328
False,-4183;-1684;661;-3164;-617;-2503;1618;-5231;-1730;2694;18000;5238;-2117;-1095;-132;-4487
False,-1625;13886;-1233;263;1563;-1982;-1849;-872;-1172;-1116;179;-1773;-1013;-231;-644;-3805
False,-2056;413;-1523;276;219;13731;4754;500;-921;-3831;3493;183;-4192;-7349;20;1892
False,17076;1011;-2885;859;-2178;4057;-2528;-856;-1380;1107;2991;-2969;-1463;-3496;-3702;-5558
False,-6395;-8790;-635;1705;-453;-2502;-482;-827;12513;-1352;-1472;-1576;2861;84;881;1093
False,4006;-2620;-2889;13505;-385;838;-7042;-5825;-3319;-4740;1095;-1863;4954;732;2811;4270
False,-1985;-249;824;-371;-2299;1131;13553;-1151;-1305;-168;1156;925;-3314;-1577;-517;604
True,2146;16181;686;-1652;-5493;-3596;-177;-1202;-4230;4326;-3649;-2063;2083;902;-3426;-5703
False,4906;12001;-862;-4540;-1714;-3774;-1095;-2763;710;-317;-1787;-187;161;-1405;-1310;-1695
True,17923;-193;-1880;-2102;-1495;-469;-1083;1079;6393;-20;988;-2326;-2346;-1046;219;-7050
False,317;-2435;5521;16706;4796;-2578;-2573;-1498;-3041;-2091;1067;3317;-1171;-863;-3579;-3866
True,1050;-1136;-3091;-3326;14728;-624;2293;-2516;-4802;-5172;678;-2112;-2724;-4010;3879;1042
False,56;-1075;1873;-1077;1683;-90;947;2411;-2363;-7488;-2878;-3990;10396;-179;-2874;-628
True,-5459;376;13707;-3936;14;-240;3096;-2187;-2402;-154;682;-1202;1703;-3843;-1097;-4016
True,-1399;964;188;-1627;-327;-1660;-8860;16634;3669;2067;-1332;-3301;4138;-2329;-560;-8732
True,518;16212;702;-2845;94;-1389;-3532;6247;1308;-3159;1025;-2738;37;-5976;1340;-159
False,3632;562;-406;492;-481;2553;-5017;1729;-2707;-6177;-3175;-4371;12100;573;-2146;-2788
False,-2412;-390;-199;-3462;-2630;9345;-5737;-1784;743;692;-2212;3615;500;-1781;1724;-4490
True,2300;-2322;-2636;3254;985;-2468;-3662;-4046;-1894;-4800;19233;-2587;940;2280;1435;-2050
True,-2649;2418;2347;-6396;-1090;-3704;2740;-3615;202;-2816;588;3540;-4991;15265;-2924;-1087
False,-506;15329;-1127;2628;-1694;-1293;-1430;-5421;358;-731;-1259;-3909;-651;4424;-5322;-3293
False,-3955;-1148;7388;1183;-755;-2828;-4656;-3610;-4209;1714;-1365;-3976;1379;15165;92;-1144
True,-288;1180;323;-3521;105;-6004;-5284;-1552;-306;1047;4223;-911;-4960;2120;-2848;15928
True,1299;15196;1646;1527;-4954;-3025;887;-862;-5735;2893;-2862;-1385;1223;327;-3795;-5921
False,-1129;-535;-3763;-1426;-5584;-1284;-3599;881;2078;-3024;4121;444;1587;-2079;-517;12310
False,4658;288;-1734;-752;1070;-1774;-949;-4363;477;5148;-2979;-336;-1345;-3904;-6512;13231
True,339;-1804;836;-809;4017;3518;-3512;-4996;-2692;-5079;74;-354;17135;-4975;-1454;2164
True,3676;-2249;-784;-4577;15885;-2207;3616;-962;-5322;-3400;2872;-941;-2522;-3904;5278;1431
True,-2730;-3614;-1528;10019;-909;5396;-77;980;-7030;-3015;-4190;-1261;-1841;-2450;2534;1156
True,-2471;230;16970;-3508;-41;276;1571;-1158;-1238;-1854;54;240;1688;-2656;-1656;-6944
True,-1672;397;4053;-2932;-1422;-1395;-6790;13895;3808;3122;-1021;-1374;4312;-2430;-627;-7135
True,63;16721;-397;-4872;-53;-3565;-6029;6916;-567;-873;929;-4222;176;-5906;818;1031
True,1191;10424;2628;930;-3840;2377;-2612;434;-433;473;-4604;-3623;1052;-5056;3616;-3507
True,-5636;-2367;12147;-1876;-1458;-3750;2484;149;2907;231;-2817;2745;-4465;1252;787;-1151
True,1735;733;-1179;3121;1559;-3745;-4335;-4084;-2421;-1729;15326;-2802;866;1491;-1589;-4004
True,-3861;1798;1994;-5109;-451;-767;1531;-566;-65;-4335;1459;3017;-5627;16705;-4374;-838
True,-1435;1522;-5140;-2787;-36;-1177;-614;-922;-1839;-1087;10826;-1780;899;2666;-165;-1383
True,-1149;-954;-3083;-2869;699;2047;-2751;160;946;282;12246;1820;2264;556;-7498;78
True,1359;3916;-517;-2594;3405;-4096;-4328;-1439;-989;-735;1483;-2963;-5014;1331;-3472;14375
True,1224;14949;993;-2651;-5411;-3617;1409;-1714;-5499;3854;-259;-1362;4463;1956;-3375;-5022
True,765;1875;-6298;-1248;-5705;2119;1718;-1636;9944;697;200;-1386;-1371;-1443;2634;-1307
True,14071;-447;6199;-2474;-2466;549;2460;-1696;-903;-6164;-5427;-2333;-5138;4270;-1447;-137
True,1457;-479;120;3289;555;2376;-3544;-7546;-3533;-3351;-2460;659;13620;3497;-3196;2259
True,872;-880;474;-2383;14846;-1435;1126;-1173;-6390;-1177;1264;-3955;-4008;-4754;3550;3309
True,-1160;-3730;-139;11042;552;446;-1058;1787;-2860;-2951;-4559;-418;713;-621;1625;1697
False,-140;-5000;867;1878;25708;967;-6955;1803;-547;-163;-7262;-5713;4805;3048;-3055;-586
False,-8046;-8728;-814;615;-13308;-8857;-2005;-6848;6875;-2480;21722;-3617;28;817;9099;15084
False,-7537;-5886;-1004;-1052;15337;4205;2171;7776;-2396;-4681;-4668;472;-11334;-4747;721;-5943
False,-3807;-7406;-476;217;8859;6074;-4754;-479;947;2113;-4314;-2501;22664;-2050;484;-4241
False,-11197;-10477;-3436;-19062;-2720;-979;4552;-792;4045;11956;23452;-1451;1150;9142;309;7462
False,-5477;-2396;-19004;-4894;-16518;-11393;-8707;977;-2124;23851;-221;605;719;9203;3057;-11514
False,-3823;-4592;-6212;-6905;-5030;-12137;-4464;6313;-4237;19889;-6079;5991;-1220;-9839;-2863;-1409
False,-6095;-5270;1764;2265;25114;12229;8893;1874;-9141;-5433;1009;-2996;-8378;-8331;-6562;-2403
False,19645;6476;-1062;-12295;1618;-2157;4636;7274;-3701;-4148;-3389;2350;-11680;-14409;5234;-72
False,-4698;-5632;-2937;-9260;-4114;-7494;8859;-6915;2434;-1790;-3741;20345;-3146;-76;5498;-900
False,6649;-7395;23508;2696;-3469;1865;1871;-1000;-2492;-1640;5537;4635;-3176;-1857;5086;-8485
False,696;1246;-5616;-7141;4447;10331;23861;3873;463;-1703;392;3999;-6236;-2109;1547;-7104
True,16579;-2223;-2443;-6347;-4342;-9028;-10983;10047;1875;-3512;-6040;-4683;-12809;-8561;8976;10141
False,-5821;-285;2251;3859;677;4797;20281;5875;-5440;375;-10383;4765;753;-5447;6946;3578
False,6859;-7078;-6087;6555;1614;8226;458;-6063;-4429;6410;13332;-4881;-11166;-4637;27013;1637
False,-7190;3885;-8778;-11972;1582;26644;7193;4711;-15446;-13560;1583;-14782;-7899;-5212;-19604;-5815
False,12749;-3663;-2308;4346;3540;-3937;-1793;-3724;-161;-6361;-87;-4593;-304;-4623;5168;3593
True,1995;-1805;2110;-3351;126;-2246;-3776;15341;4049;2433;-1640;-2745;3647;-1821;867;-8153
True,34;16343;584;-3311;2192;-2776;-2436;5326;-667;-1969;31;-3384;-3149;-3840;-1499;-738
True,1927;12362;191;1873;-3390;2001;-5298;1742;562;-1756;-3774;-3631;1349;-5603;2633;-3513
False,1719;-3928;279;4435;-5848;-6823;-2171;477;-474;1247;-1248;14021;-1261;1516;2281;1448
True,1358;1278;-1887;4462;1758;-1832;-2121;-2978;-3523;-3046;25063;-2393;-1149;-653;-671;-4757
True,-1980;2125;2307;-4856;-1223;-2110;2207;-793;-513;-2375;-37;2077;-3587;15864;-3079;-1695
True,-1011;3038;-6804;-1304;2032;-39;-184;1743;-2046;-2520;11908;-315;2434;1327;-2396;-1793
True,-1557;-364;-122;-6513;-2263;3881;-2018;-718;522;207;15623;2177;3395;-3601;-6617;103
True,-2177;-1598;-1290;-3429;305;-4902;-4054;-986;1015;-681;3502;208;-3784;7608;-1356;15830
True,2557;14453;-271;-135;-6034;-2310;1648;-1539;-4348;4406;-1340;-2788;1908;1827;-1176;-4336
False,-10685;-3184;-8;3170;-2400;-619;5754;-52;-4724;-713;11216;991;-370;79;-2618;2566
True,12315;657;2825;-1805;-3695;-894;2707;-2159;1822;-6019;-515;-468;-3070;-128;-2105;-535
True,1970;-1324;552;1646;2064;7182;-3524;-853;-1529;-5099;-267;242;12292;-7530;-2031;525
True,2002;700;-853;-2911;14605;-889;1249;-2469;-3991;-1849;1949;-3647;-3678;-3202;3312;2294
True,-1934;-3280;1448;9948;-77;-3;1043;1283;-3511;365;-3212;-1450;-1436;-987;740;1897
True,1579;274;13094;-2780;708;-145;1045;-2489;-1729;-3499;3064;-464;1663;-4609;-2578;-5022
True,-966;1443;5398;2192;646;-2331;-3539;16363;4023;5762;-243;-2280;1054;-4294;-839;-6443
True,2553;16152;1739;-1619;2828;-3290;-5722;5784;1498;-1282;262;-3686;-1320;-4127;1275;-443
False,10132;3083;3537;-3901;-2413;2520;1172;-211;-2240;1254;-2626;-4130;2632;1210;389;-8168
True,-1897;-2406;9618;-1116;-6;1611;3813;-2969;4885;337;-3566;901;554;2743;2301;-5409
True,320;-3271;-2687;1380;4064;-4163;-5107;-3712;-3803;-4094;17691;-3330;1134;1574;-739;-2848
True,-3729;3848;703;-6081;-1557;-3466;2267;-1213;2003;-2957;192;4175;-6066;17244;-3189;557
True,-982;1750;-6483;-3085;-692;-706;-1323;-1736;-3817;-1993;12448;53;-982;1854;-748;-583
True,-379;-1896;131;-1154;-1184;1645;-1449;1817;-1383;-3572;13642;3876;-1139;-3312;-5106;2179
True,-253;579;915;-2000;1755;-4192;-2389;-513;-2784;1208;1155;-1486;-2131;1227;-127;19235
True,1248;14973;2308;589;-3289;-2110;358;-3028;-5831;3503;-1141;1076;582;1147;-1155;-6825
True,-436;1012;-2572;-2361;-5803;1957;-128;-880;12230;986;-722;-1308;-1386;-1056;526;-2505
True,8914;-3387;3339;-1386;-2388;1572;2646;908;-2016;-6025;-981;-1267;-2821;409;1948;773
True,2302;1130;-1754;-257;4899;2645;-3520;-4634;-1472;-5188;-1084;-2351;16321;-5791;-204;2159
True,1310;1155;-1227;-1638;15996;-1641;1449;-2695;-3204;-4225;2067;-440;-4932;-2807;2794;2685
True,-3063;-3531;-1845;10044;-2534;-640;357;-370;-8048;-2072;-1836;61;-415;-2133;1980;636
True,-4197;-234;11535;-1050;-1061;-172;3851;2225;265;-2899;303;-2137;1879;-2845;-1273;-4026
True,-3709;-136;2690;-1601;-2254;-1733;-8575;15583;3942;963;-355;-1357;4470;-551;12;-7820
True,1230;16614;2316;-2760;2752;-2670;-1467;6285;977;-2497;-1659;-6198;-1537;-7475;-955;-1461
